"","coreName","Area.µm.2_Max","Area.µm.2_Min","Area.µm.2_Mean","Area.µm.2_CoV","Length.µm_Max","Length.µm_Min","Length.µm_Mean","Length.µm_CoV","Circularity_Max","Circularity_Min","Circularity_Mean","Circularity_CoV","Solidity_Max","Solidity_Min","Solidity_Mean","Solidity_CoV","Max.diameter.µm_Max","Max.diameter.µm_Min","Max.diameter.µm_Mean","Max.diameter.µm_CoV","Min.diameter.µm_Max","Min.diameter.µm_Min","Min.diameter.µm_Mean","Min.diameter.µm_CoV","chullLength_Max","chullLength_Min","chullLength_Mean","chullLength_CoV","chullArea_Max","chullArea_Min","chullArea_Mean","chullArea_CoV","elongation_Max","elongation_Min","elongation_Mean","elongation_CoV","FD_Max","FD_Min","FD_Mean","FD_CoV","convexity_Max","convexity_Min","convexity_Mean","convexity_CoV","curvMeanStat","curvMinStat","curvMaxStat","curvStdStat","n_protrusion_Max","n_protrusion_Min","n_protrusion_Mean","n_protrusion_CoV","n_indentation_Max","n_indentation_Min","n_indentation_Mean","n_indentation_CoV","MOI_Max","MOI_Min","MOI_Mean","MOI_CoV"
"72","E-10","495.9971","5.3805","25.464146768136","0.680314068525511","79.9541","9.0654","18.6604564736114","0.250941252928821","0.9797","0.3511","0.870765269816169","0.100042130860224","1","0.6151","0.993861355999209","0.0324807183470588","27.9922","3.1504","7.07176056532912","0.280149703870475","22.9906","1.8407","4.55266787902748","0.256886662868472","79.9511004503008","9.06576413532541","18.623319335458","0.250929472255185","495.958638004978","5.38352319240105","25.5977286965034","0.678573921683977","4.2695692755818","0.366625664455209","1.46644866104681","0.324229279177614","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00029444109533","0.81459713570316","0.998043603628228","0.0127868587330248","0.417586477476032","-0.25317589404888","2.38532290420031","0.423757175052364","4","0","0.348290175924096","1.91168992853731","0","0","0","0","4194.0463291232","-2609.32413168413","-2.42491247802249","-34.7097574561609"
"73","F-7","1376.8719","4.0127","33.5842004399749","0.915967547922678","153.1422","8.7517","21.2969199088623","0.353711207836467","0.9821","0.2068","0.836624324324324","0.132558922245616","1","0.516","0.983525989943432","0.0537078409643357","62.9231","3.1185","8.16075278126964","0.37003427580617","29.7866","1.8893","4.98420454116908","0.367076185177465","151.922592424966","8.5870768734711","21.1582289259016","0.350955363625801","1413.85491774699","4.49054623400155","34.1331616570751","0.914312446090427","3.93116410915002","0.411258151945459","1.57133699735528","0.334126580972313","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00026926191925","0.665962812686859","0.994414283977144","0.0232686277055816","0.411284132413112","-0.815041675571753","3.78202992532458","0.607875230577538","4","0","0.555625392834695","1.52848290057756","1","0","0.000314267756128221","56.4047863343237","2357.4278527351","-34479.2243919606","0.500178324156539","892.664230476189"
"74","H-1","394.3135","4.5482","21.6909793008785","0.581083962764139","72.6615","8.7623","18.3579094070278","0.280992034772401","0.9813","0.1775","0.785998243045388","0.173361911023138","1","0.5208","0.975053239385066","0.0715879849476886","26.2063","3.0021","7.27983376647145","0.328554429947577","19.0436","1.9893","3.86867891654466","0.229161919464738","72.6006548245467","8.76202409970043","18.1510562208707","0.277889777069299","394.822257473007","5.49054892540021","22.232227650778","0.573028167244648","3.92771407137358","0.364195214048591","1.80071631784556","0.351433227593656","1.07342069416464","1.07342069416464","1.07342069416464","0","1.0001309484497","0.724991132936576","0.990191049986892","0.0325958161340043","0.486467972474774","-0.894486012331215","5.41473695208385","0.8102083191723","5","0","0.727489019033675","1.31731613838303","0","0","0","0","2229.95352338408","-455.341139841338","1.0503936372348","47.3977020103961"
"75","H-4","603.1619","4.3031","41.64509637122","0.603623929161371","103.1202","9.6975","23.799713451512","0.277243078252585","0.9849","0.2332","0.857511908237748","0.113088187580318","1","0.5364","0.990099416058394","0.040831290597851","42.6489","3.3496","9.07475345151199","0.286966747967932","19.8388","2.2048","5.68019785192909","0.314778008629283","102.733904022156","9.26349104553115","23.7214793353056","0.27652836567589","629.449397454207","5.56796609500075","42.0129079055026","0.604409732149063","3.95163380801195","0.329070356985141","1.559949705882","0.315328606122523","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00013225426867","0.758683191884663","0.996962383243095","0.0172007823358317","0.350787976388213","-0.481099785613613","2.59269023090166","0.437207231496812","5","0","0.373096976016684","1.92057724668376","0","0","0","0","23111.0422451333","-2078.34214616483","2.39416175946079","146.312050757276"
"76","E-5","521.1551","4.4862","17.1296796087391","0.404879217301535","81.6427","8.2759","15.2631774144414","0.163520657880306","0.9825","0.3345","0.898872164310534","0.0765704611071733","1","0.6005","0.991737050787758","0.0389580809562281","28","3.0138","5.4869868484935","0.182684927269136","24.0605","1.8644","4.11635569041839","0.166985162245784","81.6408482406023","8.2759196338052","15.22142882979","0.164212414013442","521.130750315198","4.48866027260109","17.2421961868297","0.399674766092203","2.97745517028656","0.426062246338721","1.18768232761812","0.221295245766332","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00020757437603","0.803411315937972","0.99724381524761","0.0136984792125226","0.479312814442149","-0.236955598416906","2.7463304648836","0.475745958004878","4","0","0.418725308201247","1.70419404592857","1","0","9.51972963967823e-05","102.489023686439","2948.97655244266","-1255.99095569257","0.245502420373876","99.5887064557654"
"77","J-3","164.3459","4.1729","24.4038857685298","0.484983909088828","73.5063","8.8294","18.5010746051033","0.23757817477017","0.9805","0.2331","0.859109659781288","0.118676328677946","1","0.5407","0.990940750303767","0.0387784591586316","21.251","3.1849","7.02125132138518","0.265126776323504","14.2991","1.8548","4.4651912818955","0.252509372303546","51.638693901865","8.82894597354622","18.4386111579785","0.234249358098338","175.210142495996","5.43051764039761","24.6226777860485","0.486260627628226","3.8750636990124","0.358216631062382","1.50614776943714","0.355397549756729","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00023134911925","0.641414310835988","0.997142006004389","0.0164128444505191","0.429396900056696","-0.42369543639848","2.94508171851996","0.501898432634787","6","0","0.440461725394897","1.71141002804517","0","0","0","0","936.211402333719","-524.782751938486","0.147472545144584","224.951534798614"
"78","K-3","408.0143","4.9841","28.7795003624253","0.72594854782462","76.5928","8.8088","19.3572323929866","0.324302731187717","0.9854","0.2483","0.876060005877167","0.0987387072711584","1","0.5435","0.990902948378881","0.0412898891587272","30.2443","3.0779","7.23035444215888","0.346479977646585","18.1519","2.1917","4.84403612498776","0.324675756603251","76.3076271587074","8.8060103026816","19.2958710540185","0.324572997169871","408.444989508808","5.0859947464014","28.9987829156968","0.722965274013124","3.26771112758951","0.413793028568337","1.38559233153778","0.30326824208351","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00028185331995","0.740993094645934","0.996916011711809","0.0162003241689862","0.41864752823365","-0.274438365776367","2.68603259530397","0.454522236223864","5","0","0.397590361445783","1.81899343843135","0","0","0","0","4103.60636209534","-2044.02658500285","-1.65008719182117","-46.346464378837"
"79","E-9","207.2731","4.2901","16.4894568199947","0.398360788865117","56.2705","8.6411","14.9747021855889","0.175031478322112","0.9741","0.2543","0.896565759106621","0.0778336950432056","1","0.5449","0.992158925817602","0.0388518044415349","23.1506","3.0054","5.39618937516618","0.197017646947481","14.438","2.0389","4.0199524488168","0.173535516726523","56.2602242700423","8.63974119847855","14.9339861777275","0.17520661787165","209.756894858813","4.89772839200261","16.5936110964912","0.393667014138682","3.00522364324833","0.434854371470899","1.19643867985585","0.231998141174384","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00039257179894","0.707897601455679","0.997326920280517","0.0142489552461387","0.487822927542136","-0.212974475563244","2.78116686081184","0.477186695764031","4","0","0.42318532305238","1.68844331483613","1","0","5.31773464504121e-05","137.131323919811","342.686575078317","-1341.63524046372","-0.985757159227316","-13.674104929569"
"80","F-6","178.8412","5.2522","25.9630650596338","0.600824925750888","73.308","9.1708","19.1069229632118","0.28205445443115","0.98","0.2077","0.834280665210818","0.127380058395016","1","0.4695","0.985057920376281","0.0502480967990366","22.2305","3.174","7.34438192507979","0.298602281189184","15.4848","1.781","4.46002998488157","0.304825702006874","59.5573385566231","9.17077152148239","19.0037567656215","0.280337053670379","256.398379514595","5.78659333620125","26.3354725195847","0.601528935655401","3.94767347793208","0.403353936851515","1.58215603477961","0.324440799238626","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00018776750654","0.698235818316774","0.995085066773603","0.0212672720081339","0.445582658215928","-0.606444330854991","3.87789276973927","0.617617480611613","5","0","0.588106836888964","1.4563174868668","0","0","0","0","1709.65881164691","-807.902514043516","-3.86814625854132","-13.5049507718156"
"81","H-8","1270.8834","3.68","26.7991413793103","0.839799233411642","135.2374","8.1138","19.1265794596208","0.307830368363228","0.9833","0.2494","0.841764233467682","0.120225552031133","1","0.575","0.989256172563069","0.0411813920329785","52.4006","2.9198","7.35451780862815","0.324335899801926","30.5472","1.6463","4.48389489476041","0.333816519256672","135.189894193867","8.1126477124408","19.060155061619","0.308120050700147","1276.41159543537","3.67917059999867","27.0393318536953","0.834467645630791","3.89354302346316","0.341143181957285","1.58199180570802","0.328479427624587","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00023442927615","0.687676894468404","0.996610774490511","0.0172941021611615","0.443134791681312","-0.49078650622998","3.37428882996191","0.562920473884678","5","0","0.525153007911629","1.53994068911581","0","0","0","0","70154.5012243765","-567.11195319036","10.0573652778556","85.3512139199486"
"82","D-4","219.6126","5.8458","39.2090354546873","0.604038551907834","60.4544","9.2953","24.174696318827","0.282205716565034","0.982","0.2141","0.788921166744658","0.161786718368352","1","0.5302","0.976661269692716","0.0634448368256565","26.0109","3.2137","9.59791656527843","0.300367918423475","14.2527","2.0473","5.12412679769147","0.321460612261646","60.3695045347165","9.29493577486588","23.9818049085792","0.281232990749351","221.690815448601","5.84557342959882","40.0335378096938","0.596677230213665","3.92263056092886","0.360847620057339","1.86662333709026","0.32660791226403","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00012319326362","0.724065839320233","0.992533316872034","0.025791979652702","0.380187879235288","-0.993621135537427","4.58181083024905","0.688652041685492","5","0","0.632662611137108","1.47578782507528","0","0","0","0","3692.37501651198","-1636.55958821527","15.1155155899518","10.1064029595766"
"83","J-2","193.7226","5.6085","26.1186784501729","0.504645190881178","66.3982","9.7482","18.8276784973279","0.235413128415023","0.9775","0.3107","0.885292565231059","0.0892659942654571","1","0.5968","0.994034470292361","0.0331387090477646","19.9416","3.4582","7.00490003143666","0.259920472115493","14.7468","2.1091","4.75755724614901","0.232412960251225","51.9883377967253","9.74847867773878","18.7783782708773","0.232404798984673","205.444608047385","6.32951318600046","26.2761065642048","0.506399208085859","3.59090909090924","0.473087518833405","1.37383091550888","0.297000313361799","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00017420979387","0.729425757946074","0.997819690745598","0.0147935178950748","0.409026357069867","-0.280710508792156","2.38179743756842","0.418165325223248","5","0","0.34108770826784","1.94369163118235","1","0","0.000157183275699466","79.7621464104371","1223.2330125723","-510.287028445251","0.991285969397308","37.6722945099965"
"84","C-3","357.8847","4.1518","31.4911156324459","0.554966181303743","72.1571","8.689","20.6553194447322","0.259080215673231","0.9828","0.2591","0.869471366414586","0.101520042942255","1","0.5708","0.990952760799751","0.040913006544501","28.2595","3.0082","7.80220454780897","0.27553671815206","17.0548","1.9336","5.0541346731586","0.279230069052949","72.1106822088517","8.68828299953048","20.5923044456373","0.25943708191537","360.2375694604","4.67221687640018","31.7210862591445","0.551161308675854","3.95449317536169","0.372843067878654","1.46966269452011","0.29123399659031","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00009167984027","0.775832277492623","0.996973171759052","0.0161509034545385","0.394119666710538","-0.289230348295973","2.82544039762319","0.460363769229887","5","0","0.357401843986325","1.9174571709365","0","0","0","0","5445.32830273903","-2269.14937820071","-4.13881987805712","-18.9524342274718"
"85","C-7","630.7236","4.8071","24.8074313771257","0.796668046633509","100.221","8.5368","18.3444741413805","0.316378602759223","0.9846","0.1907","0.850994098032678","0.109178102166629","1","0.5371","0.99123981327109","0.0369691334281496","39.9249","3.0461","7.01975898632878","0.337967447098517","24.527","1.8694","4.35732712570857","0.321203822142045","98.6536468264708","8.53735424024324","18.2901581476711","0.31491701624572","644.732476316404","4.80794426240088","25.0369847293201","0.805847937613605","3.67789760506932","0.440341530372449","1.52797159835021","0.326910344610171","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00016718021098","0.67868794103217","0.997395251283399","0.0148355123992834","0.45116033694875","-0.369691199481518","3.14585759048902","0.526923993019462","6","0","0.493164388129376","1.55993934301527","0","0","0","0","5061.70177048333","-605.056985800053","1.911817498512","47.0578788216553"
"86","I-10","276.5663","4.7504","17.1867209770731","0.75144952193748","59.8631","8.4726","14.9047192200557","0.274240054991924","0.979","0.386","0.908280029997857","0.0638829797799034","1","0.635","0.995272123419756","0.0294991126332094","21.2051","2.8427","5.28797205913863","0.308984616005262","16.7322","2.268","4.10018180844225","0.242515854470346","59.8622705959688","8.47013225165921","14.8799113923192","0.274157178750283","276.56187302479","4.84429281899919","17.260640944178","0.751727547247274","2.96540485170025","0.513554483993157","1.14959299908436","0.224102934175747","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00028909189763","0.829498444767359","0.998393777549156","0.01085476208448","0.489280243155988","-0.14099261899495","2.29987232885962","0.414103003105869","4","0","0.409899292907649","1.66481738075462","0","0","0","0","707.890050004396","-1116.15096931182","-2.58898447053379","-11.9142048739274"
"87","C-2","235.3101","3.4974","21.6591494495619","0.665475044375079","56.2512","7.8502","17.1236752639856","0.303942458729847","0.9818","0.2244","0.853591417658953","0.109948334460934","1","0.5533","0.98966531116603","0.044549530229491","21.0382","2.825","6.50241434509099","0.326493672116248","14.2825","1.8628","4.14202405077511","0.308597634466656","56.2497091732244","7.85024794258675","17.0569648454974","0.303801008342037","235.296151294001","3.89575729279984","21.8564094291754","0.662103280677877","4.01997591801686","0.4207342362977","1.46733524395709","0.314641994616935","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00010147165601","0.742953628608987","0.996291454220613","0.0188260443757698","0.477717740769555","-0.490646425502999","3.48213070086699","0.57824382407115","4","0","0.509099078858683","1.5438702128846","0","0","0","0","898.02376837426","-1147.26921131138","2.74482796172704","14.3542457337806"
"88","D-5","1556.2224","4.2431","26.1435336197637","1.10523446485393","151.0636","9.4717","18.4851820264948","0.251944095301474","0.9817","0.1858","0.904155316863588","0.0827581310256426","1","0.5593","0.996607035445757","0.0241885532524951","58.519","3.2386","6.6902245972073","0.266937742618686","35.5892","1.7992","4.92380855710705","0.271301457187753","150.865349709213","9.46989857954314","18.4612672180652","0.250599086834359","1568.19886575977","5.12059131700058","26.2324460901814","1.11598389794887","3.73369201931525","0.462335113357592","1.27948061647387","0.312390145313043","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00017679293984","0.701720436167166","0.998887810289695","0.010444389991144","0.405439611419958","-0.16849406239385","1.97295596157928","0.364898881708252","4","0","0.272824919441461","2.19900193315417","1","0","0.000179018976011457","74.7395477642192","102228.348619579","-720.574658068936","30.047270851368","48.7551341114213"
"89","E-4","178.6657","3.9005","21.2931552741152","0.631000409207276","59.756","8.3735","16.9038905505436","0.2867308158791","0.9813","0.2403","0.872992458940551","0.0925323054284477","1","0.542","0.99277538746241","0.037189334682795","23.74","3.147","6.33934972241499","0.315864065326788","13.128","1.7117","4.21012404580153","0.271933338309342","53.8507132606055","8.37385194483264","16.85592774423","0.285291107688711","178.654557277808","3.94832717860153","21.4398947073407","0.631531581643269","3.76567538927199","0.378690859862002","1.38591082825147","0.303206488532439","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00016981501664","0.716637011311799","0.997449541875914","0.0152217507290731","0.463087414131795","-0.273699105215288","2.79837823158254","0.480993167427062","4","0","0.399375433726579","1.76261997157919","0","0","0","0","950.606869737028","-533.682930982728","-5.87139826780194","-6.02832909286886"
"90","D-6","327.5417","4.7862","38.6216332687464","0.627622181087013","72.6589","8.4053","23.1442800038752","0.295818231906019","0.9847","0.2024","0.836799244332494","0.129316957802798","1","0.5234","0.98805299360589","0.0448360407718023","23.0044","2.9723","8.97279100949428","0.310554783277347","19.034","2.0593","5.29279937996512","0.333039270135832","66.0114968338454","8.40682668058638","23.0495678879286","0.295038850839819","328.649921451607","4.78767275379943","39.0222886194393","0.622916852324001","3.8711681310354","0.408082394404884","1.66703280450763","0.328210696437024","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00018163308703","0.687637296916739","0.996201873169189","0.0188773567889297","0.372638117306242","-0.511337400126607","3.08193847800419","0.498391177010555","5","0","0.434218174772331","1.76183267523675","0","0","0","0","1523.59001566888","-2049.04633105257","5.18206893154697","21.0907776997947"
"91","F-8","240.5995","4.2896","30.4477617590577","0.651605116231237","57.1543","8.239","20.1917421584944","0.307328595488312","0.9854","0.205","0.857432684675458","0.115730708094976","1","0.5411","0.988812712840865","0.0450410069742988","22.6625","2.9064","7.64489043656382","0.324108577776496","15.5162","1.9729","4.89508011778261","0.330804075725676","57.1529889279002","8.23900328138038","20.1136756113049","0.307919122455608","240.591395003597","4.73960650260065","30.7299542437706","0.646194739763642","3.92306196559834","0.365662899137097","1.49131704135569","0.327856217045302","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00023047353841","0.70255120943062","0.996205556822767","0.0189620940654276","0.415242982278713","-0.538960135301679","3.20744651935788","0.528908241009354","4","0","0.453335040327743","1.67621983788836","0","0","0","0","2226.38619525405","-630.450186807543","-2.21058482053318","-31.0902012482292"
"92","A-6","232.0628","4.5684","29.3480334291876","0.623762185911823","87.1409","8.889","20.2687331775701","0.27563871404467","0.9813","0.2317","0.836703606518093","0.133429037056531","1","0.553","0.979610543973161","0.0598532345507145","24.8085","3.1285","7.69676894320633","0.286738665985922","17.8912","2.1595","4.83349822669542","0.305354452855558","65.703639194024","8.88932200554662","20.1228750624516","0.274110513062793","312.737652887799","5.4618369666019","29.8902245875868","0.623334724142532","3.51537335285333","0.377115672133104","1.52430284186449","0.308073944803391","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00014234593843","0.735131019436421","0.99318258704288","0.0240871585925775","0.432187275069775","-0.606427067021376","4.80913283628991","0.695782573393924","5","0","0.609633357296909","1.43248314736375","0","0","0","0","932.43541895877","-841.616537030045","-4.77180261019744","-11.580779034749"
"93","H-3","319.4525","4.8779","43.9034304232302","0.542356491405715","79.7666","9.4156","24.3173296071361","0.268127458964691","0.9847","0.2454","0.870141070411843","0.0994892374258404","1","0.5629","0.992515676598975","0.0345171298736239","23.6352","3.309","9.22366564813058","0.278533169784341","17.045","1.9792","5.88860242930347","0.297841035356396","64.9502044445102","9.41399448737635","24.2587310640518","0.266676076925909","319.4408543818","5.92085729859718","44.1777109597743","0.541598301538285","3.73403637103554","0.478969736118488","1.52009793308616","0.297061707645194","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00014518628726","0.683803923776971","0.997772045723278","0.014517065622463","0.338455952436325","-0.387756863923304","2.34326490539114","0.396720289707354","4","0","0.304232302144619","2.10343277675365","0","0","0","0","1987.82547243273","-1153.95999008479","7.03332135786977","14.5860140440829"
"94","C-4","183.8543","3.84","27.5108985991617","0.569698696060391","55.7014","8.7167","19.5034694242224","0.270654784631047","0.9827","0.2594","0.852443470108096","0.11356747327092","1","0.5725","0.98964956982131","0.0438612795454821","20.635","3.1116","7.46472389146261","0.292274013950983","14.2575","1.9816","4.63391519964703","0.284863940785199","50.1565663709235","8.7081263539488","19.4316792926358","0.270167751754442","183.844300512798","4.86549184960104","27.7633189926541","0.56597716534528","3.62965707568846","0.41292658427742","1.53368321014602","0.316204338663917","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00013841211779","0.735218891245907","0.996584724584937","0.018087446433777","0.421156908749768","-0.416963499914423","3.07864669206451","0.512876274889437","5","0","0.446062210456651","1.68977750453962","0","0","0","0","1338.96341615875","-746.899437837361","0.100467617889443","530.56965416997"
"95","A-7","293.7247","6.1383","37.8714894763407","0.593898424363524","63.0832","9.8231","22.7386656277603","0.264219626289835","0.9838","0.2237","0.858281034700315","0.121603659447354","1","0.5306","0.983809022082019","0.0542417056182712","24.9732","3.383","8.53586490851735","0.270819504183759","16.2031","2.2906","5.58401120504732","0.302672890787909","63.0817141754607","9.8226406691491","22.6112628033646","0.263918134090585","293.711084927799","6.63061774460033","38.394134402055","0.58635815674701","3.36679324802004","0.462162078760051","1.4687455165183","0.298965541755494","1.07342069416464","1.07342069416464","1.07342069416464","0","1.00013931607536","0.695742035541174","0.994702355773884","0.0222484414101995","0.372766710686255","-0.582411566433525","3.52580153515861","0.542447651716288","4","0","0.480630914826498","1.66790790871167","0","0","0","0","1343.6319162887","-1258.67987104495","2.25766261831976","34.855617017666"
"96","F-4","132.0533","4.0745","22.6476319330116","0.536999366778398","49.3529","7.8425","17.9105837354527","0.262679285250777","0.9769","0.2336","0.842352899990538","0.121930050216816","1","0.5321","0.986702715488693","0.0493114149054088","19.9909","2.747","6.87007848424638","0.297148772176078","11.552","2.0064","4.21463866023276","0.251917543804656","44.325020246922","7.84344595216918","17.8194757372914","0.261992314116127","132.951333265605","4.07557289120234","22.9252039653126","0.53319482202252","3.79794626995645","0.337344024351179","1.53681976237195","0.326870202291969","1.4329594072761","0.953445297804261","1.07200610388564","0.0156208565568193","1.00021832625544","0.71777226212395","0.99525414687462","0.0205119689810398","0.460122989980925","-0.501017475681433","3.7909564610652","0.605638493173353","5","0","0.538461538461538","1.52721125136842","1","0","0.000189232661557385","72.6911270561088","570.872495488639","-488.174676931149","5.72083037923821","6.51171148898265"
